dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
3,4,0.0612426,-TIA- 3,349,487,93,-595
3,4,0.0612659,-TIA- 3,349,487,96,-599
2,3,0.0613007,-TIA- 3,349,487,98,-602
3,4,0.0613239,-TIA- 3,349,487,101,-606
3,4,0.0613471,-TIA- 3,349,487,104,-610
3,4,0.0613703,-TIA- 3,349,487,107,-614
3,3,0.0613994,-TIA- 3,349,487,110,-617
2,4,0.0614168,-TIA- 3,349,487,112,-621
3,4,0.0614516,-TIA- 3,349,487,115,-625
3,4,0.0614806,-TIA- 3,349,487,118,-629
3,3,0.061498,-TIA- 3,349,487,121,-632
3,4,0.0615329,-TIA- 3,349,487,124,-636
2,4,0.0615503,-TIA- 3,349,487,126,-640
3,4,0.0615735,-TIA- 3,349,487,129,-644
3,3,0.0615967,-TIA- 3,349,487,132,-647
3,4,0.06162,-TIA- 3,349,487,135,-651
3,6,0.0616548,-TIA- 3,349,487,138,-657
5,3,0.0616896,-TIA- 3,349,487,143,-660
3,2,0.0617128,-TIA- 3,349,487,146,-662
3,3,0.0617361,-TIA- 3,349,487,149,-665
3,3,0.0617767,-TIA- 3,349,487,152,-668
3,3,0.0617825,-TIA- 3,349,487,155,-671
2,2,0.0618057,-TIA- 3,349,487,157,-673
3,2,0.0618289,-TIA- 3,349,487,160,-675
3,2,0.061858,-TIA- 3,349,487,163,-677
3,1,0.0619044,-TIA- 3,349,487,166,-678
2,1,0.0619276,-TIA- 3,349,487,168,-679
3,-1,0.0620321,-TIA- 3,349,487,171,-678
2,-1,0.0620643,-TIA- 3,349,487,173,-677
3,-2,0.0621018,-TIA- 3,349,487,176,-675
3,-2,0.0621308,-TIA- 3,349,487,179,-673
3,-2,0.0621598,-TIA- 3,349,487,182,-671
3,-2,0.0622005,-TIA- 3,349,487,185,-669
2,-2,0.0622179,-TIA- 3,349,487,187,-667
3,-2,0.0622353,-TIA- 3,349,487,190,-665
3,-2,0.0622469,-TIA- 3,349,487,193,-663
3,-1,0.0622701,-TIA- 3,349,487,196,-662
3,-2,0.0623049,-TIA- 3,349,487,199,-660
2,-1,0.062334,-TIA- 3,349,487,201,-659
3,-2,0.0623746,-TIA- 3,349,487,204,-657
6,-1,0.0624094,-TIA- 3,349,487,210,-656
3,-1,0.0624268,-TIA- 3,349,487,213,-655
2,-1,0.0624559,-TIA- 3,349,487,215,-654
3,-1,0.0624907,-TIA- 3,349,487,218,-653
3,-1,0.0625197,-TIA- 3,349,487,221,-652
3,-1,0.0625255,-TIA- 3,349,487,224,-651
3,-1,0.0625488,-TIA- 3,349,487,227,-650
3,-1,0.0625778,-TIA- 3,349,487,230,-649
2,-1,0.0626068,-TIA- 3,349,487,232,-648
3,-1,0.0626416,-TIA- 3,349,487,235,-647
3,-1,0.0626823,-TIA- 3,349,487,238,-646
3,-1,0.0627055,-TIA- 3,349,487,241,-645
2,-1,0.0627287,-TIA- 3,349,487,243,-644
3,-1,0.0627519,-TIA- 3,349,487,246,-643
3,-1,0.0627926,-TIA- 3,349,487,249,-642
3,-1,0.0628158,-TIA- 3,349,487,252,-641
3,-2,0.0628332,-TIA- 3,349,487,255,-639
2,-2,0.0628564,-TIA- 3,349,487,257,-637
3,-2,0.0628796,-TIA- 3,349,487,260,-635
3,-3,0.0629145,-TIA- 3,349,487,263,-632
3,-2,0.0629377,-TIA- 3,349,487,266,-630
3,-3,0.0629667,-TIA- 3,349,487,269,-627
2,-3,0.0629841,-TIA- 3,349,487,271,-624
3,-3,0.0630073,-TIA- 3,349,487,274,-621
3,-3,0.0630306,-TIA- 3,349,487,277,-618
3,-2,0.0630712,-TIA- 3,349,487,280,-616
3,-3,0.0630944,-TIA- 3,349,487,283,-613
2,-3,0.063106,-TIA- 3,349,487,285,-610
1,-3,0.0631409,-TIA- 3,349,487,286,-607
1,-3,0.0631583,-TIA- 3,349,487,287,-604
1,-2,0.0631815,-TIA- 3,349,487,288,-602
1,-2,0.0632221,-TIA- 3,349,487,289,-600
1,-2,0.0632454,-TIA- 3,349,487,290,-598
2,-2,0.063257,-TIA- 3,349,487,292,-596
2,-1,0.0632918,-TIA- 3,349,487,294,-595
2,-1,0.0633092,-TIA- 3,349,487,296,-594
3,-1,0.0633372,-TIA- 3,349,487,299,-593
2,-1,0.0633731,-TIA- 3,349,487,301,-592
3,-2,0.0634079,-TIA- 3,349,487,304,-590
6,-1,0.0634427,-TIA- 3,349,487,310,-589
3,-1,0.0634601,-TIA- 3,349,487,313,-588
3,-1,0.0634834,-TIA- 3,349,487,316,-587
2,-2,0.0635124,-TIA- 3,349,487,318,-585
2,-2,0.0635472,-TIA- 3,349,487,320,-583
2,-2,0.063553,-TIA- 3,349,487,322,-581
2,-2,0.0635878,-TIA- 3,349,487,324,-579
2,-2,0.0636111,-TIA- 3,349,487,326,-577
2,-2,0.0636343,-TIA- 3,349,487,328,-575
1,-2,0.0636575,-TIA- 3,349,487,329,-573
1,-1,0.0636981,-TIA- 3,349,487,330,-572
1,-2,0.0637039,-TIA- 3,349,487,331,-570
1,-2,0.0637272,-TIA- 3,349,487,332,-568
1,-2,0.0637678,-TIA- 3,349,487,333,-566
1,-1,0.063791,-TIA- 3,349,487,334,-565
1,-1,0.0638161,-TIA- 3,349,487,335,-564
1,-1,0.0638375,-TIA- 3,349,487,336,-563
2,1,0.0638839,-TIA- 3,349,487,338,-564
2,1,0.0639129,-TIA- 3,349,487,340,-565
1,2,0.0639536,-TIA- 3,349,487,341,-567
2,2,0.063971,-TIA- 3,349,487,343,-569
3,2,0.0639884,-TIA- 3,349,487,346,-571
2,3,0.0640174,-TIA- 3,349,487,348,-574
2,2,0.0640348,-TIA- 3,349,487,350,-576
1,1,0.0640639,-TIA- 3,349,487,351,-577
1,1,0.0641277,-TIA- 3,349,487,352,-578
1,1,0.0641393,-TIA- 3,349,487,353,-579
1,-1,0.0758015,GO 4,71,351,354,-578
1,-1,0.075819,GO 4,71,351,355,-577
-1,-2,0.0758596,GO 4,71,351,354,-575
-1,-2,0.0758886,GO 4,71,351,353,-573
-1,-2,0.0759118,GO 4,71,351,352,-571
-1,-2,0.0759525,GO 4,71,351,351,-569
-2,-4,0.0759873,GO 4,71,351,349,-565
-3,-1,0.0760163,GO 4,71,351,346,-564
-2,-2,0.0760395,GO 4,71,351,344,-562
-3,-2,0.0760744,GO 4,71,351,341,-560
-3,-2,0.0761034,GO 4,71,351,338,-558
-3,-2,0.076115,GO 4,71,351,335,-556
-2,-2,0.0761382,GO 4,71,351,333,-554
-3,-2,0.0761673,GO 4,71,351,330,-552
-3,-2,0.0761963,GO 4,71,351,327,-550
-3,-1,0.0762195,GO 4,71,351,324,-549
-3,-1,0.0762596,GO 4,71,351,321,-548
-2,-1,0.0762659,GO 4,71,351,319,-547
-2,-1,0.0762892,GO 4,71,351,317,-546
-2,-1,0.0763124,GO 4,71,351,315,-545
-1,-1,0.076353,GO 4,71,351,314,-544
-1,-1,0.0763878,GO 4,71,351,313,-543
-1,-1,0.0764169,GO 4,71,351,312,-542
-1,-1,0.0764401,GO 4,71,351,311,-541
-1,-1,0.0764981,GO 4,71,351,310,-540
-1,-1,0.0765156,GO 4,71,351,309,-539
-1,-2,0.076562,GO 4,71,351,308,-537
-1,-1,0.0765678,GO 4,71,351,307,-536
-1,-2,0.0766084,GO 4,71,351,306,-534
-2,-3,0.07662,GO 4,71,351,304,-531
-3,-3,0.0766607,GO 4,71,351,301,-528
-3,-3,0.0766665,GO 4,71,351,298,-525
-3,-3,0.0767129,GO 4,71,351,295,-522
-3,-2,0.0767242,GO 4,71,351,292,-520
-2,-3,0.0767478,GO 4,71,351,290,-517
-3,-3,0.0767768,GO 4,71,351,287,-514
-3,-3,0.0768,GO 4,71,351,284,-511
-3,-3,0.0768174,GO 4,71,351,281,-508
-3,-2,0.0768639,GO 4,71,351,278,-506
-3,-3,0.0768697,GO 4,71,351,275,-503
-4,-3,0.0768987,GO 4,71,351,271,-500
-4,-3,0.0769277,GO 4,71,351,267,-497
-4,-3,0.0769509,GO 4,71,351,263,-494
-3,-3,0.07698,GO 4,71,351,260,-491
-4,-2,0.0769916,GO 4,71,351,256,-489
-4,-3,0.0770264,GO 4,71,351,252,-486
-4,-3,0.0770496,GO 4,71,351,248,-483
-3,-3,0.0770786,GO 4,71,351,245,-480
-4,-3,0.0771135,GO 4,71,351,241,-477
-4,-2,0.0771251,GO 4,71,351,237,-475
-4,-3,0.0771425,GO 4,71,351,233,-472
-3,-3,0.0771773,GO 4,71,351,230,-469
-4,-3,0.0772005,GO 4,71,351,226,-466
-4,-3,0.0772354,GO 4,71,351,222,-463
-4,-2,0.0772644,GO 4,71,351,218,-461
-3,-1,0.0772702,GO 4,71,351,215,-460
-4,-2,0.0772957,GO 4,71,351,211,-458
-4,-2,0.0773224,GO 4,71,351,207,-456
-4,-2,0.0773515,GO 4,71,351,203,-454
-3,-2,0.0773747,GO 4,71,351,200,-452
-4,-2,0.0774095,GO 4,71,351,196,-450
-4,-2,0.0774269,GO 4,71,351,192,-448
-4,-2,0.0774502,GO 4,71,351,188,-446
-3,-1,0.0774792,GO 4,71,351,185,-445
-3,-2,0.0775073,GO 4,71,351,182,-443
-3,-2,0.0775372,GO 4,71,351,179,-441
-3,-2,0.0775546,GO 4,71,351,176,-439
-3,-2,0.0775779,GO 4,71,351,173,-437
-2,-2,0.0776011,GO 4,71,351,171,-435
-3,-2,0.0776301,GO 4,71,351,168,-433
-3,-2,0.0776649,GO 4,71,351,165,-431
-3,-1,0.0776824,GO 4,71,351,162,-430
-3,-2,0.0777114,GO 4,71,351,159,-428
-2,-2,0.0777288,GO 4,71,351,157,-426
-3,-2,0.077752,GO 4,71,351,154,-424
-3,-2,0.0777752,GO 4,71,351,151,-422
-3,-2,0.0778159,GO 4,71,351,148,-420
-3,-2,0.0778333,GO 4,71,351,145,-418
-3,-2,0.0778681,GO 4,71,351,142,-416
-2,-1,0.0778797,GO 4,71,351,140,-415
-3,-2,0.0779029,GO 4,71,351,137,-413
-3,-2,0.077932,GO 4,71,351,134,-411
-3,-2,0.077961,GO 4,71,351,131,-409
-3,-2,0.0780016,GO 4,71,351,128,-407
-2,-2,0.0780074,GO 4,71,351,126,-405
-3,-2,0.0780365,GO 4,71,351,123,-403
-3,-2,0.0780539,GO 4,71,351,120,-401
-3,-1,0.0780829,GO 4,71,351,117,-400
-3,-2,0.0781119,GO 4,71,351,114,-398
-2,-2,0.0781468,GO 4,71,351,112,-396
-3,-2,0.0781758,GO 4,71,351,109,-394
-3,-2,0.0781874,GO 4,71,351,106,-392
-3,-2,0.0782164,GO 4,71,351,103,-390
-3,-2,0.0782338,GO 4,71,351,100,-388
-3,-2,0.0782629,GO 4,71,351,97,-386
-2,-1,0.0782977,GO 4,71,351,95,-385
-3,-2,0.0783267,GO 4,71,351,92,-383
-3,-2,0.0783383,GO 4,71,351,89,-381
-3,-2,0.0783615,GO 4,71,351,86,-379
-3,-2,0.0783848,GO 4,71,351,83,-377
-2,-2,0.0784138,GO 4,71,351,81,-375
-3,-2,0.0784486,GO 4,71,351,78,-373
-3,-2,0.0784544,GO 4,71,351,75,-371
-3,-1,0.0784893,GO 4,71,351,72,-370
-3,-2,0.0785125,GO 4,71,351,69,-368
-2,-2,0.0785357,GO 4,71,351,67,-366
-3,-2,0.0785589,GO 4,71,351,64,-364
-3,-2,0.0785937,GO 4,71,351,61,-362
-3,-2,0.0786112,GO 4,71,351,58,-360
-3,-2,0.0786402,GO 4,71,351,55,-358
-2,-2,0.0786634,GO 4,71,351,53,-356
-3,-1,0.0786866,GO 4,71,351,50,-355
-2,-2,0.0787098,GO 4,71,351,48,-353
-2,-2,0.0787447,GO 4,71,351,46,-351
-2,-2,0.0787621,GO 4,71,351,44,-349
-2,-2,0.0787853,GO 4,71,351,42,-347
-2,-2,0.0788143,GO 4,71,351,40,-345
-2,-2,0.0788492,GO 4,71,351,38,-343
-1,-2,0.0788666,GO 4,71,351,37,-341
-2,-1,0.0788956,GO 4,71,351,35,-340
-2,-2,0.078913,GO 4,71,351,33,-338
-2,-2,0.0789362,GO 4,71,351,31,-336
-2,-2,0.0789653,GO 4,71,351,29,-334
-2,-2,0.0790001,GO 4,71,351,27,-332
-2,-2,0.0790175,GO 4,71,351,25,-330
-2,-2,0.0790518,GO 4,71,351,23,-328
-1,-2,0.0790698,GO 4,71,351,22,-326
-2,-1,0.0790872,GO 4,71,351,20,-325
-2,-2,0.0791104,GO 4,71,351,18,-323
-2,-2,0.079151,GO 4,71,351,16,-321
-2,-2,0.0791859,GO 4,71,351,14,-319
-2,-2,0.0792033,GO 4,71,351,12,-317
-2,-2,0.0792207,GO 4,71,351,10,-315
-2,-1,0.0792381,GO 4,71,351,8,-314
-1,-1,0.0792671,GO 4,71,351,7,-313
-2,-1,0.0792961,GO 4,71,351,5,-312
-2,-1,0.079331,GO 4,71,351,3,-311
-3,-1,0.0793716,GO 4,71,351,0,-310
-3,-1,0.0793948,GO 4,71,351,-3,-309
-2,-1,0.079418,GO 4,71,351,-5,-308
-3,1,0.0796328,GO 4,71,351,-8,-309
-3,1,0.0796676,GO 4,71,351,-11,-310
-3,1,0.0796735,GO 4,71,351,-14,-311
-3,1,0.0797141,GO 4,71,351,-17,-312
-3,1,0.0797315,GO 4,71,351,-20,-313
-3,1,0.0797663,GO 4,71,351,-23,-314
-3,1,0.0797954,GO 4,71,351,-26,-315
-2,1,0.0798128,GO 4,71,351,-28,-316
-3,1,0.079836,GO 4,71,351,-31,-317
-3,1,0.079865,GO 4,71,351,-34,-318
-3,1,0.0798941,GO 4,71,351,-37,-319
-3,1,0.0800914,GO 4,71,351,-40,-320
-3,1,0.0801146,GO 4,71,351,-43,-321
-2,1,0.0801379,GO 4,71,351,-45,-322
-2,1,0.0801669,GO 4,71,351,-47,-323
-2,1,0.0802017,GO 4,71,351,-49,-324
-2,2,0.0802366,GO 4,71,351,-51,-326
-2,-1,0.0804165,GO 4,71,351,-53,-325
-2,-1,0.0804443,GO 4,71,351,-55,-324
-3,-1,0.0804688,GO 4,71,351,-58,-323
-3,-2,0.0805326,GO 4,71,351,-61,-321
-3,-1,0.0805384,GO 4,71,351,-64,-320
-3,-1,0.0805732,GO 4,71,351,-67,-319
-3,-1,0.0806023,GO 4,71,351,-70,-318
-2,1,0.0806835,GO 4,71,351,-72,-319
-2,2,0.0806951,GO 4,71,351,-74,-321
-2,2,0.0807126,GO 4,71,351,-76,-323
-1,1,0.080759,GO 4,71,351,-77,-324
-1,2,0.0807648,GO 4,71,351,-78,-326
-1,2,0.0807938,GO 4,71,351,-79,-328
-1,2,0.0808287,GO 4,71,351,-80,-330
-1,2,0.0808345,GO 4,71,351,-81,-332
-1,2,0.0808577,GO 4,71,351,-82,-334
-1,2,0.0808925,GO 4,71,351,-83,-336
-1,1,0.0809215,GO 4,71,351,-84,-337
-1,1,0.0809796,GO 4,71,351,-85,-338
-1,1,0.0898612,FRAY 5,248,488,-86,-339
1,-1,0.0900122,FRAY 5,248,488,-85,-338
1,-1,0.090047,FRAY 5,248,488,-84,-337
1,-1,0.0900934,FRAY 5,248,488,-83,-336
1,-1,0.0901224,FRAY 5,248,488,-82,-335
1,-1,0.0901341,FRAY 5,248,488,-81,-334
1,-1,0.0901631,FRAY 5,248,488,-80,-333
1,1,0.0906449,FRAY 5,248,488,-79,-334
2,2,0.0906623,FRAY 5,248,488,-77,-336
2,2,0.0906971,FRAY 5,248,488,-75,-338
2,3,0.090732,FRAY 5,248,488,-73,-341
2,3,0.0907378,FRAY 5,248,488,-71,-344
2,2,0.0907552,FRAY 5,248,488,-69,-346
1,4,0.09079,FRAY 5,248,488,-68,-350
2,4,0.090819,FRAY 5,248,488,-66,-354
1,4,0.0908365,FRAY 5,248,488,-65,-358
1,3,0.0908539,FRAY 5,248,488,-64,-361
1,4,0.0908829,FRAY 5,248,488,-63,-365
1,4,0.0909119,FRAY 5,248,488,-62,-369
1,4,0.0909351,FRAY 5,248,488,-61,-373
1,3,0.0909755,FRAY 5,248,488,-60,-376
1,4,0.0909816,FRAY 5,248,488,-59,-380
2,4,0.0910048,FRAY 5,248,488,-57,-384
2,4,0.0910454,FRAY 5,248,488,-55,-388
2,3,0.0910512,FRAY 5,248,488,-53,-391
1,4,0.0910861,FRAY 5,248,488,-52,-395
3,4,0.0911033,FRAY 5,248,488,-49,-399
3,4,0.0911267,FRAY 5,248,488,-46,-403
3,3,0.0911499,FRAY 5,248,488,-43,-406
3,4,0.091179,FRAY 5,248,488,-40,-410
2,4,0.0912022,FRAY 5,248,488,-38,-414
3,4,0.0912312,FRAY 5,248,488,-35,-418
3,3,0.0912602,FRAY 5,248,488,-32,-421
3,4,0.0912951,FRAY 5,248,488,-29,-425
3,4,0.0913009,FRAY 5,248,488,-26,-429
3,4,0.0913299,FRAY 5,248,488,-23,-433
2,3,0.0913584,FRAY 5,248,488,-21,-436
3,4,0.0913821,FRAY 5,248,488,-18,-440
3,4,0.0914054,FRAY 5,248,488,-15,-444
3,4,0.091446,FRAY 5,248,488,-12,-448
3,3,0.0914518,FRAY 5,248,488,-9,-451
2,4,0.091475,FRAY 5,248,488,-7,-455
3,4,0.0915156,FRAY 5,248,488,-4,-459
3,4,0.0915331,FRAY 5,248,488,-1,-463
3,3,0.0915621,FRAY 5,248,488,2,-466
3,4,0.0915969,FRAY 5,248,488,5,-470
2,4,0.0916027,FRAY 5,248,488,7,-474
3,4,0.0916259,FRAY 5,248,488,10,-478
3,3,0.0916608,FRAY 5,248,488,13,-481
3,4,0.0916898,FRAY 5,248,488,16,-485
3,4,0.0917188,FRAY 5,248,488,19,-489
3,4,0.0917478,FRAY 5,248,488,22,-493
2,3,0.0917537,FRAY 5,248,488,24,-496
3,4,0.0917769,FRAY 5,248,488,27,-500
3,4,0.0918117,FRAY 5,248,488,30,-504
3,4,0.0918407,FRAY 5,248,488,33,-508
3,2,0.0918756,FRAY 5,248,488,36,-510
2,3,0.0918872,FRAY 5,248,488,38,-513
2,3,0.0919046,FRAY 5,248,488,40,-516
2,2,0.0919278,FRAY 5,248,488,42,-518
2,2,0.0919568,FRAY 5,248,488,44,-520
2,1,0.0919859,FRAY 5,248,488,46,-521
1,1,0.0920207,FRAY 5,248,488,47,-522
1,2,0.0920497,FRAY 5,248,488,48,-524
2,2,0.0920787,FRAY 5,248,488,50,-526
2,2,0.092102,FRAY 5,248,488,52,-528
3,3,0.0921426,FRAY 5,248,488,55,-531
3,3,0.0921658,FRAY 5,248,488,58,-534
3,2,0.0921775,FRAY 5,248,488,61,-536
2,3,0.0922064,FRAY 5,248,488,63,-539
3,3,0.0922297,FRAY 5,248,488,66,-542
3,3,0.0922529,FRAY 5,248,488,69,-545
3,3,0.0922761,FRAY 5,248,488,72,-548
3,3,0.0922993,FRAY 5,248,488,75,-551
2,2,0.0923458,FRAY 5,248,488,77,-553
3,3,0.0923632,FRAY 5,248,488,80,-556
3,2,0.0923864,FRAY 5,248,488,83,-558
3,2,0.0924038,FRAY 5,248,488,86,-560
3,2,0.0924355,FRAY 5,248,488,89,-562
2,1,0.0924561,FRAY 5,248,488,91,-563
3,-1,0.0925315,FRAY 5,248,488,94,-562
3,-1,0.0925661,FRAY 5,248,488,97,-561
2,-2,0.0925896,FRAY 5,248,488,99,-559
3,-2,0.092607,FRAY 5,248,488,102,-557
3,-2,0.0926302,FRAY 5,248,488,105,-555
3,-2,0.092665,FRAY 5,248,488,108,-553
3,-2,0.0926824,FRAY 5,248,488,111,-551
3,-1,0.0927173,FRAY 5,248,488,114,-550
2,-4,0.0927579,FRAY 5,248,488,116,-546
6,-2,0.0927811,FRAY 5,248,488,122,-544
3,-2,0.0928102,FRAY 5,248,488,125,-542
3,-2,0.0928392,FRAY 5,248,488,128,-540
2,-2,0.0928682,FRAY 5,248,488,130,-538
3,-2,0.092903,FRAY 5,248,488,133,-536
3,-1,0.0929088,FRAY 5,248,488,136,-535
3,-1,0.0929321,FRAY 5,248,488,139,-534
3,-1,0.0929495,FRAY 5,248,488,142,-533
2,-1,0.0929727,FRAY 5,248,488,144,-532
3,-1,0.0930017,FRAY 5,248,488,147,-531
3,-1,0.0930366,FRAY 5,248,488,150,-530
3,-1,0.0930429,FRAY 5,248,488,153,-529
3,-1,0.0930688,FRAY 5,248,488,156,-528
3,-1,0.0930946,FRAY 5,248,488,159,-527
2,-1,0.0931236,FRAY 5,248,488,161,-526
3,-1,0.0931564,FRAY 5,248,488,164,-525
3,-1,0.0931875,FRAY 5,248,488,167,-524
3,1,0.0932746,FRAY 5,248,488,170,-525
3,1,0.0933094,FRAY 5,248,488,173,-526
3,1,0.0933326,FRAY 5,248,488,176,-527
3,1,0.09335,FRAY 5,248,488,179,-528
2,1,0.0933732,FRAY 5,248,488,181,-529
3,1,0.0934023,FRAY 5,248,488,184,-530
3,1,0.0934255,FRAY 5,248,488,187,-531
3,1,0.0934603,FRAY 5,248,488,190,-532
3,1,0.0934835,FRAY 5,248,488,193,-533
3,-1,0.0935532,FRAY 5,248,488,196,-532
3,-1,0.093588,FRAY 5,248,488,199,-531
3,-2,0.0936112,FRAY 5,248,488,202,-529
3,-2,0.0936345,FRAY 5,248,488,205,-527
2,-2,0.0936519,FRAY 5,248,488,207,-525
2,-2,0.0936751,FRAY 5,248,488,209,-523
2,-2,0.0937099,FRAY 5,248,488,211,-521
1,-3,0.093739,FRAY 5,248,488,212,-518
1,-2,0.0937738,FRAY 5,248,488,213,-516
1,-4,0.0938028,FRAY 5,248,488,214,-512
1,-1,0.093826,FRAY 5,248,488,215,-511
1,1,0.0939305,FRAY 5,248,488,216,-512
1,1,0.0939886,FRAY 5,248,488,217,-513
1,1,0.0940118,FRAY 5,248,488,218,-514
-1,-1,0.106075,SAN- 6,361,179,217,-513
-2,-2,0.106098,SAN- 6,361,179,215,-511
-2,-2,0.106138,SAN- 6,361,179,213,-509
-2,-2,0.106173,SAN- 6,361,179,211,-507
-1,-3,0.106185,SAN- 6,361,179,210,-504
-2,-2,0.106208,SAN- 6,361,179,208,-502
-2,-3,0.106243,SAN- 6,361,179,206,-499
-2,-3,0.10626,SAN- 6,361,179,204,-496
-1,-3,0.106289,SAN- 6,361,179,203,-493
-1,-3,0.106324,SAN- 6,361,179,202,-490
-1,-2,0.10633,SAN- 6,361,179,201,-488
-1,-3,0.106359,SAN- 6,361,179,200,-485
-1,-3,0.106388,SAN- 6,361,179,199,-482
-1,-3,0.106418,SAN- 6,361,179,198,-479
-1,-3,0.106446,SAN- 6,361,179,197,-476
1,-3,0.106475,SAN- 6,361,179,198,-473
1,-2,0.106481,SAN- 6,361,179,199,-471
1,-3,0.106516,SAN- 6,361,179,200,-468
2,-3,0.106539,SAN- 6,361,179,202,-465
2,-3,0.106571,SAN- 6,361,179,204,-462
2,-3,0.10658,SAN- 6,361,179,206,-459
1,-5,0.106638,SAN- 6,361,179,207,-454
6,-3,0.106661,SAN- 6,361,179,213,-451
3,-3,0.10669,SAN- 6,361,179,216,-448
3,-3,0.106725,SAN- 6,361,179,219,-445
2,-2,0.106739,SAN- 6,361,179,221,-443
3,-3,0.106763,SAN- 6,361,179,224,-440
3,-3,0.106794,SAN- 6,361,179,227,-437
3,-3,0.106818,SAN- 6,361,179,230,-434
3,-3,0.106841,SAN- 6,361,179,233,-431
2,-3,0.106867,SAN- 6,361,179,235,-428
1,-2,0.106881,SAN- 6,361,179,236,-426
2,-3,0.106905,SAN- 6,361,179,238,-423
2,-3,0.10694,SAN- 6,361,179,240,-420
2,-3,0.106969,SAN- 6,361,179,242,-417
2,-3,0.106998,SAN- 6,361,179,244,-414
2,-2,0.107021,SAN- 6,361,179,246,-412
2,-3,0.107044,SAN- 6,361,179,248,-409
2,-3,0.107061,SAN- 6,361,179,250,-406
2,-3,0.10709,SAN- 6,361,179,252,-403
3,-3,0.107125,SAN- 6,361,179,255,-400
3,-2,0.107154,SAN- 6,361,179,258,-398
3,-3,0.107172,SAN- 6,361,179,261,-395
3,-3,0.107189,SAN- 6,361,179,264,-392
2,-3,0.107212,SAN- 6,361,179,266,-389
3,-3,0.107236,SAN- 6,361,179,269,-386
3,-3,0.10727,SAN- 6,361,179,272,-383
3,-2,0.107299,SAN- 6,361,179,275,-381
3,-3,0.107323,SAN- 6,361,179,278,-378
3,-3,0.10734,SAN- 6,361,179,281,-375
2,-3,0.107363,SAN- 6,361,179,283,-372
3,-3,0.107389,SAN- 6,361,179,286,-369
3,-2,0.107421,SAN- 6,361,179,289,-367
3,-3,0.10745,SAN- 6,361,179,292,-364
3,-3,0.107485,SAN- 6,361,179,295,-361
2,-3,0.107491,SAN- 6,361,179,297,-358
3,-3,0.107526,SAN- 6,361,179,300,-355
3,-2,0.107537,SAN- 6,361,179,303,-353
3,-3,0.107572,SAN- 6,361,179,306,-350
3,-3,0.107601,SAN- 6,361,179,309,-347
2,-3,0.107636,SAN- 6,361,179,311,-344
3,-3,0.107648,SAN- 6,361,179,314,-341
3,-3,0.107665,SAN- 6,361,179,317,-338
3,-2,0.107694,SAN- 6,361,179,320,-336
3,-3,0.107723,SAN- 6,361,179,323,-333
2,-3,0.107746,SAN- 6,361,179,325,-330
3,-3,0.107787,SAN- 6,361,179,328,-327
3,-3,0.107799,SAN- 6,361,179,331,-324
3,-2,0.107822,SAN- 6,361,179,334,-322
3,-3,0.107845,SAN- 6,361,179,337,-319
3,-3,0.107868,SAN- 6,361,179,340,-316
2,-3,0.107897,SAN- 6,361,179,342,-313
3,-3,0.107938,SAN- 6,361,179,345,-310
3,-2,0.10795,SAN- 6,361,179,348,-308
3,-3,0.107973,SAN- 6,361,179,351,-305
3,-3,0.107996,SAN- 6,361,179,354,-302
2,-3,0.108019,SAN- 6,361,179,356,-299
3,-3,0.108054,SAN- 6,361,179,359,-296
3,-3,0.108083,SAN- 6,361,179,362,-293
3,-5,0.108124,SAN- 6,361,179,365,-288
5,-3,0.108159,SAN- 6,361,179,370,-285
3,-3,0.108176,SAN- 6,361,179,373,-282
3,-3,0.108205,SAN- 6,361,179,376,-279
3,-2,0.108234,SAN- 6,361,179,379,-277
3,-3,0.108251,SAN- 6,361,179,382,-274
3,-3,0.108275,SAN- 6,361,179,385,-271
2,-3,0.108309,SAN- 6,361,179,387,-268
2,-3,0.108339,SAN- 6,361,179,389,-265
2,-2,0.108356,SAN- 6,361,179,391,-263
2,-3,0.108373,SAN- 6,361,179,393,-260
2,-3,0.108402,SAN- 6,361,179,395,-257
1,-3,0.108427,SAN- 6,361,179,396,-254
1,-3,0.108455,SAN- 6,361,179,397,-251
1,-3,0.108495,SAN- 6,361,179,398,-248
1,-5,0.108524,SAN- 6,361,179,399,-243
1,-3,0.108559,SAN- 6,361,179,400,-240
1,-3,0.108588,SAN- 6,361,179,401,-237
1,-3,0.108606,SAN- 6,361,179,402,-234
1,-2,0.108635,SAN- 6,361,179,403,-232
1,-3,0.108669,SAN- 6,361,179,404,-229
2,-3,0.108675,SAN- 6,361,179,406,-226
2,-3,0.108698,SAN- 6,361,179,408,-223
2,-3,0.108733,SAN- 6,361,179,410,-220
2,-2,0.108756,SAN- 6,361,179,412,-218
2,-3,0.108791,SAN- 6,361,179,414,-215
1,-3,0.10882,SAN- 6,361,179,415,-212
2,-3,0.108832,SAN- 6,361,179,417,-209
2,-3,0.108855,SAN- 6,361,179,419,-206
2,-3,0.108884,SAN- 6,361,179,421,-203
2,-2,0.108907,SAN- 6,361,179,423,-201
2,-3,0.108942,SAN- 6,361,179,425,-198
2,-3,0.108971,SAN- 6,361,179,427,-195
2,-3,0.108983,SAN- 6,361,179,429,-192
2,-3,0.109006,SAN- 6,361,179,431,-189
1,-2,0.109029,SAN- 6,361,179,432,-187
1,-3,0.109059,SAN- 6,361,179,433,-184
