dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
-1,2,0.0587191,-TIA- 3,154,470,184,-743
-1,2,0.0587465,-TIA- 3,154,470,183,-745
-1,2,0.0587755,-TIA- 3,154,470,182,-747
-1,1,0.0587987,-TIA- 3,154,470,181,-748
-1,2,0.0588336,-TIA- 3,154,470,180,-750
-1,2,0.0588394,-TIA- 3,154,470,179,-752
-1,2,0.0588742,-TIA- 3,154,470,178,-754
-1,2,0.0588974,-TIA- 3,154,470,177,-756
-1,2,0.0589264,-TIA- 3,154,470,176,-758
-1,2,0.0589555,-TIA- 3,154,470,175,-760
-1,2,0.0589845,-TIA- 3,154,470,174,-762
-1,1,0.0589961,-TIA- 3,154,470,173,-763
-1,2,0.0590251,-TIA- 3,154,470,172,-765
-1,2,0.0590483,-TIA- 3,154,470,171,-767
-1,2,0.0590774,-TIA- 3,154,470,170,-769
-1,2,0.0591064,-TIA- 3,154,470,169,-771
-1,2,0.0591354,-TIA- 3,154,470,168,-773
-1,2,0.0591412,-TIA- 3,154,470,167,-775
-1,1,0.0591651,-TIA- 3,154,470,166,-776
-1,1,0.0592225,-TIA- 3,154,470,165,-777
-1,1,0.0592631,-TIA- 3,154,470,164,-778
-1,1,0.0592863,-TIA- 3,154,470,163,-779
-1,1,0.059298,-TIA- 3,154,470,162,-780
-1,1,0.0593212,-TIA- 3,154,470,161,-781
-1,1,0.0593734,-TIA- 3,154,470,160,-782
-1,1,0.0594141,-TIA- 3,154,470,159,-783
-1,1,0.0594315,-TIA- 3,154,470,158,-784
-1,1,0.0594663,-TIA- 3,154,470,157,-785
-1,1,0.0595244,-TIA- 3,154,470,156,-786
-1,1,0.0595418,-TIA- 3,154,470,155,-787
-1,1,0.0595476,-TIA- 3,154,470,154,-788
-1,1,0.0595824,-TIA- 3,154,470,153,-789
-1,1,0.059623,-TIA- 3,154,470,152,-790
-1,1,0.0596463,-TIA- 3,154,470,151,-791
-1,1,0.0596811,-TIA- 3,154,470,150,-792
-1,1,0.0597101,-TIA- 3,154,470,149,-793
-1,1,0.0597613,-TIA- 3,154,470,148,-794
-1,1,0.059774,-TIA- 3,154,470,147,-795
-1,1,0.0597914,-TIA- 3,154,470,146,-796
-1,1,0.0598262,-TIA- 3,154,470,145,-797
-1,1,0.0598494,-TIA- 3,154,470,144,-798
-1,1,0.0599075,-TIA- 3,154,470,143,-799
-1,1,0.0599249,-TIA- 3,154,470,142,-800
-1,1,0.0599423,-TIA- 3,154,470,141,-801
-1,1,0.0599655,-TIA- 3,154,470,140,-802
-1,1,0.0600004,-TIA- 3,154,470,139,-803
-2,1,0.060041,-TIA- 3,154,470,137,-804
-2,1,0.0600758,-TIA- 3,154,470,135,-805
-3,1,0.0600939,-TIA- 3,154,470,132,-806
-1,1,0.0601281,-TIA- 3,154,470,131,-807
-1,1,0.0601581,-TIA- 3,154,470,130,-808
-1,1,0.0601919,-TIA- 3,154,470,129,-809
-1,1,0.0602268,-TIA- 3,154,470,128,-810
-2,1,0.0602558,-TIA- 3,154,470,126,-811
-1,1,0.0602732,-TIA- 3,154,470,125,-812
-1,1,0.0603022,-TIA- 3,154,470,124,-813
-1,1,0.0603371,-TIA- 3,154,470,123,-814
1,-2,0.0704319,GO 4,354,470,124,-812
4,-1,0.0704726,GO 4,354,470,128,-811
2,-1,0.0704958,GO 4,354,470,130,-810
2,-1,0.0705074,GO 4,354,470,132,-809
2,-1,0.070519,GO 4,354,470,134,-808
1,-1,0.0705422,GO 4,354,470,135,-807
3,-1,0.0712795,GO 4,354,470,138,-806
3,-1,0.0713027,GO 4,354,470,141,-805
3,-1,0.0713259,GO 4,354,470,144,-804
3,-1,0.0713665,GO 4,354,470,147,-803
1,1,0.0717032,GO 4,354,470,148,-804
1,1,0.0717609,GO 4,354,470,149,-805
1,1,0.0717729,GO 4,354,470,150,-806
1,1,0.0717961,GO 4,354,470,151,-807
2,1,0.0718251,GO 4,354,470,153,-808
2,1,0.0718541,GO 4,354,470,155,-809
2,1,0.0718774,GO 4,354,470,157,-810
2,1,0.0719122,GO 4,354,470,159,-811
2,1,0.0719412,GO 4,354,470,161,-812
3,1,0.0719528,GO 4,354,470,164,-813
3,1,0.0719877,GO 4,354,470,167,-814
2,1,0.0720631,GO 4,354,470,169,-815
3,1,0.0720922,GO 4,354,470,172,-816
3,1,0.0721038,GO 4,354,470,175,-817
3,1,0.072127,GO 4,354,470,178,-818
3,1,0.0721591,GO 4,354,470,181,-819
2,2,0.072185,GO 4,354,470,183,-821
3,2,0.0722141,GO 4,354,470,186,-823
3,2,0.0722373,GO 4,354,470,189,-825
3,1,0.0722547,GO 4,354,470,192,-826
3,1,0.0722779,GO 4,354,470,195,-827
3,1,0.0723127,GO 4,354,470,198,-828
3,-1,0.0723882,GO 4,354,470,201,-827
3,-1,0.0724114,GO 4,354,470,204,-826
3,-1,0.0724288,GO 4,354,470,207,-825
2,-1,0.0724637,GO 4,354,470,209,-824
3,-1,0.0724927,GO 4,354,470,212,-823
3,-1,0.0725217,GO 4,354,470,215,-822
3,-2,0.0725424,GO 4,354,470,218,-820
3,-2,0.0725682,GO 4,354,470,221,-818
2,-2,0.0725846,GO 4,354,470,223,-816
3,-2,0.0726146,GO 4,354,470,226,-814
3,-1,0.0726441,GO 4,354,470,229,-813
3,-2,0.0726785,GO 4,354,470,232,-811
3,-2,0.0726959,GO 4,354,470,235,-809
3,-2,0.0727133,GO 4,354,470,238,-807
2,-2,0.0727365,GO 4,354,470,240,-805
3,-2,0.0727597,GO 4,354,470,243,-803
3,-2,0.0727829,GO 4,354,470,246,-801
3,-2,0.0728236,GO 4,354,470,249,-799
3,-1,0.072841,GO 4,354,470,252,-798
2,-1,0.0728642,GO 4,354,470,254,-797
3,-1,0.0728874,GO 4,354,470,257,-796
3,-1,0.0729107,GO 4,354,470,260,-795
3,-1,0.0729432,GO 4,354,470,263,-794
3,-1,0.0729745,GO 4,354,470,266,-793
3,-1,0.0734725,GO 4,354,470,269,-792
3,-1,0.0735028,GO 4,354,470,272,-791
2,-1,0.0735318,GO 4,354,470,274,-790
3,-3,0.0735666,GO 4,354,470,277,-787
6,-2,0.0736015,GO 4,354,470,283,-785
3,-1,0.0736247,GO 4,354,470,286,-784
3,-2,0.0736537,GO 4,354,470,289,-782
2,-2,0.0736769,GO 4,354,470,291,-780
3,-4,0.0737176,GO 4,354,470,294,-776
6,-2,0.0737412,GO 4,354,470,300,-774
3,-2,0.0737872,GO 4,354,470,303,-772
2,-2,0.0738046,GO 4,354,470,305,-770
3,-1,0.0738337,GO 4,354,470,308,-769
3,-2,0.0738627,GO 4,354,470,311,-767
3,-2,0.0738693,GO 4,354,470,314,-765
3,-2,0.0738975,GO 4,354,470,317,-763
2,-1,0.0739265,GO 4,354,470,319,-762
3,-1,0.0739614,GO 4,354,470,322,-761
3,-1,0.0739846,GO 4,354,470,325,-760
3,-2,0.0740252,GO 4,354,470,328,-758
6,-1,0.0740484,GO 4,354,470,334,-757
3,1,0.0741355,GO 4,354,470,337,-758
3,1,0.0741645,GO 4,354,470,340,-759
3,1,0.0741761,GO 4,354,470,343,-760
2,1,0.0741994,GO 4,354,470,345,-761
3,1,0.0742284,GO 4,354,470,348,-762
2,1,0.0742574,GO 4,354,470,350,-763
2,1,0.0742806,GO 4,354,470,352,-764
2,1,0.0743213,GO 4,354,470,354,-765
2,1,0.0743271,GO 4,354,470,356,-766
1,1,0.0743503,GO 4,354,470,357,-767
1,1,0.0744141,GO 4,354,470,358,-768
1,1,0.0744258,GO 4,354,470,359,-769
1,1,0.074478,GO 4,354,470,360,-770
-1,1,0.0745012,GO 4,354,470,359,-771
-1,1,0.0745302,GO 4,354,470,358,-772
-1,1,0.0745651,GO 4,354,470,357,-773
-1,1,0.0746289,GO 4,354,470,356,-774
-1,1,0.0748553,GO 4,354,470,355,-775
-1,1,0.0749134,GO 4,354,470,354,-776
-1,1,0.0749192,GO 4,354,470,353,-777
1,1,0.0749772,GO 4,354,470,354,-778
1,2,0.0750005,GO 4,354,470,355,-780
1,2,0.0750295,GO 4,354,470,356,-782
1,4,0.0750701,GO 4,354,470,357,-786
1,1,0.0750933,GO 4,354,470,358,-787
1,2,0.0751282,GO 4,354,470,359,-789
-1,2,0.0751514,GO 4,354,470,358,-791
-1,2,0.075192,GO 4,354,470,357,-793
-1,2,0.0752094,GO 4,354,470,356,-795
-1,2,0.075221,GO 4,354,470,355,-797
-2,2,0.0752559,GO 4,354,470,353,-799
-2,2,0.0752791,GO 4,354,470,351,-801
-2,1,0.0753081,GO 4,354,470,349,-802
-2,1,0.0753371,GO 4,354,470,347,-803
-2,1,0.0753604,GO 4,354,470,345,-804
-2,1,0.075372,GO 4,354,470,343,-805
-2,1,0.0754068,GO 4,354,470,341,-806
-1,1,0.0754358,GO 4,354,470,340,-807
-3,1,0.0761266,GO 4,354,470,337,-808
-3,1,0.0761324,GO 4,354,470,334,-809
-2,1,0.0761615,GO 4,354,470,332,-810
-1,1,0.0762195,GO 4,354,470,331,-811
1,2,0.0762892,GO 4,354,470,332,-813
3,1,0.0763124,GO 4,354,470,335,-814
2,1,0.0763356,GO 4,354,470,337,-815
1,1,0.0763762,GO 4,354,470,338,-816
2,1,0.076382,GO 4,354,470,340,-817
2,1,0.0764169,GO 4,354,470,342,-818
2,1,0.0764401,GO 4,354,470,344,-819
2,2,0.0764691,GO 4,354,470,346,-821
2,2,0.0764865,GO 4,354,470,348,-823
2,2,0.0765179,GO 4,354,470,350,-825
2,2,0.0765446,GO 4,354,470,352,-827
1,3,0.0765562,GO 4,354,470,353,-830
3,3,0.076591,GO 4,354,470,356,-833
3,2,0.07662,GO 4,354,470,359,-835
3,3,0.0766446,GO 4,354,470,362,-838
3,2,0.0766665,GO 4,354,470,365,-840
2,3,0.0766955,GO 4,354,470,367,-843
1,2,0.0767013,GO 4,354,470,368,-845
2,2,0.076742,GO 4,354,470,370,-847
1,1,0.0767594,GO 4,354,470,371,-848
1,2,0.0767884,GO 4,354,470,372,-850
1,2,0.0768116,GO 4,354,470,373,-852
-1,2,0.0768464,GO 4,354,470,372,-854
-2,2,0.0768522,GO 4,354,470,370,-856
-1,2,0.0768755,GO 4,354,470,369,-858
-2,2,0.0769161,GO 4,354,470,367,-860
-3,2,0.0769393,GO 4,354,470,364,-862
-3,1,0.0769625,GO 4,354,470,361,-863
-3,1,0.0769974,GO 4,354,470,358,-864
-3,1,0.0770148,GO 4,354,470,355,-865
-1,1,0.0770264,GO 4,354,470,354,-866
-2,1,0.077067,GO 4,354,470,352,-867
-1,1,0.0770961,GO 4,354,470,351,-868
-1,1,0.0771251,GO 4,354,470,350,-869
-1,1,0.0771425,GO 4,354,470,349,-870
-1,-1,0.0772855,GO 4,354,470,348,-869
-1,-1,0.0773166,GO 4,354,470,347,-868
-1,-1,0.0773573,GO 4,354,470,346,-867
-1,-1,0.0773979,GO 4,354,470,345,-866
-1,-1,0.0774269,GO 4,354,470,344,-865
-1,-1,0.0774444,GO 4,354,470,343,-864
-1,-1,0.0774908,GO 4,354,470,342,-863
-1,-1,0.0775082,GO 4,354,470,341,-862
-1,-1,0.0775488,GO 4,354,470,340,-861
-1,-1,0.0784602,GO 4,354,470,339,-860
-1,-1,0.0784834,GO 4,354,470,338,-859
-2,-1,0.0784951,GO 4,354,470,336,-858
-2,-1,0.0785183,GO 4,354,470,334,-857
-2,-1,0.0785473,GO 4,354,470,332,-856
-1,1,0.0789246,GO 4,354,470,331,-857
1,1,0.0789711,GO 4,354,470,332,-858
2,1,0.0790059,GO 4,354,470,334,-859
2,1,0.0790291,GO 4,354,470,336,-860
2,1,0.0790639,GO 4,354,470,338,-861
2,1,0.0790698,GO 4,354,470,340,-862
2,1,0.079093,GO 4,354,470,342,-863
1,1,0.0791162,GO 4,354,470,343,-864
1,1,0.079151,GO 4,354,470,344,-865
1,1,0.0792149,GO 4,354,470,345,-866
-1,1,0.0792207,GO 4,354,470,344,-867
-2,1,0.0792555,GO 4,354,470,342,-868
-2,1,0.0792787,GO 4,354,470,340,-869
-2,1,0.0793078,GO 4,354,470,338,-870
-2,2,0.0793368,GO 4,354,470,336,-872
-2,2,0.0793658,GO 4,354,470,334,-874
-1,2,0.0793832,GO 4,354,470,333,-876
-2,1,0.0793948,GO 4,354,470,331,-877
-1,2,0.0794297,GO 4,354,470,330,-879
-1,2,0.0794587,GO 4,354,470,329,-881
-1,2,0.0794877,GO 4,354,470,328,-883
1,2,0.0795167,GO 4,354,470,329,-885
2,2,0.0795341,GO 4,354,470,331,-887
2,1,0.0795516,GO 4,354,470,333,-888
2,-1,0.0796386,GO 4,354,470,335,-887
2,-1,0.0796677,GO 4,354,470,337,-886
2,-1,0.0796851,GO 4,354,470,339,-885
1,-2,0.0797025,GO 4,354,470,340,-883
1,-2,0.0797257,GO 4,354,470,341,-881
1,-2,0.0797663,GO 4,354,470,342,-879
1,-2,0.0797954,GO 4,354,470,343,-877
1,-1,0.0798128,GO 4,354,470,344,-876
1,-2,0.079836,GO 4,354,470,345,-874
1,-1,0.0798517,GO 4,354,470,346,-873
-1,-1,0.0798674,GO 4,354,470,345,-872
-1,-1,0.0798999,GO 4,354,470,344,-871
-1,-1,0.0799312,GO 4,354,470,343,-870
-1,1,0.0800508,GO 4,354,470,342,-871
-1,1,0.080074,GO 4,354,470,341,-872
-1,1,0.0801088,GO 4,354,470,340,-873
-1,1,0.0801495,GO 4,354,470,339,-874
1,1,0.0801611,GO 4,354,470,340,-875
1,1,0.0801959,GO 4,354,470,341,-876
1,1,0.0802191,GO 4,354,470,342,-877
1,-1,0.0803156,GO 4,354,470,343,-876
1,-1,0.0803468,GO 4,354,470,344,-875
1,-1,0.0803812,GO 4,354,470,345,-874
1,-2,0.0803933,GO 4,354,470,346,-872
1,-2,0.0804455,GO 4,354,470,347,-870
1,-1,0.0804513,GO 4,354,470,348,-869
1,-2,0.0804746,GO 4,354,470,349,-867
1,-1,0.0804978,GO 4,354,470,350,-866
1,-1,0.0805268,GO 4,354,470,351,-865
1,-1,0.08055,GO 4,354,470,352,-864
1,-1,0.0805732,GO 4,354,470,353,-863
1,-1,0.0806255,GO 4,354,470,354,-862
1,-1,0.0806487,GO 4,354,470,355,-861
1,-1,0.0806835,GO 4,354,470,356,-860
1,-1,0.0807242,GO 4,354,470,357,-859
1,-1,0.0810493,GO 4,354,470,358,-858
2,-1,0.0810725,GO 4,354,470,360,-857
1,-1,0.0811073,GO 4,354,470,361,-856
1,-2,0.0811654,GO 4,354,470,362,-854
1,-2,0.0811828,GO 4,354,470,363,-852
1,-2,0.0811944,GO 4,354,470,364,-850
1,-2,0.0812249,GO 4,354,470,365,-848
1,-2,0.0812582,GO 4,354,470,366,-846
1,-2,0.0812931,GO 4,354,470,367,-844
2,-2,0.0813163,GO 4,354,470,369,-842
2,-2,0.0813279,GO 4,354,470,371,-840
2,-2,0.0813569,GO 4,354,470,373,-838
2,-2,0.0813801,GO 4,354,470,375,-836
2,-2,0.0814092,GO 4,354,470,377,-834
2,-2,0.081444,GO 4,354,470,379,-832
2,-2,0.0814614,GO 4,354,470,381,-830
2,-1,0.0814846,GO 4,354,470,383,-829
1,-1,0.0814991,GO 4,354,470,384,-828
1,1,0.0815891,GO 4,354,470,385,-829
1,2,0.0816007,GO 4,354,470,386,-831
-1,2,0.0816239,GO 4,354,470,385,-833
-1,1,0.0816414,GO 4,354,470,384,-834
-1,1,0.0816762,GO 4,354,470,383,-835
-1,1,0.0816994,GO 4,354,470,382,-836
-1,1,0.08174,GO 4,354,470,381,-837
-1,1,0.0817807,GO 4,354,470,380,-838
-1,-1,0.0849618,FRAY 5,165,365,379,-837
-1,-1,0.0850024,FRAY 5,165,365,378,-836
-1,-2,0.0850141,FRAY 5,165,365,377,-834
-1,-2,0.0850373,FRAY 5,165,365,376,-832
-1,-2,0.0850605,FRAY 5,165,365,375,-830
-1,-1,0.0850895,FRAY 5,165,365,374,-829
-1,-2,0.0851244,FRAY 5,165,365,373,-827
-1,-3,0.0851534,FRAY 5,165,365,372,-824
-1,-2,0.085165,FRAY 5,165,365,371,-822
-1,-2,0.085194,FRAY 5,165,365,370,-820
-1,-2,0.0852114,FRAY 5,165,365,369,-818
-1,-1,0.0852346,FRAY 5,165,365,368,-817
-2,-1,0.0852695,FRAY 5,165,365,366,-816
-2,-1,0.0852985,FRAY 5,165,365,364,-815
-1,-1,0.0857861,FRAY 5,165,365,363,-814
-1,-1,0.085821,FRAY 5,165,365,362,-813
-1,-1,0.08585,FRAY 5,165,365,361,-812
-1,-1,0.0858848,FRAY 5,165,365,360,-811
-2,-1,0.0862621,FRAY 5,165,365,358,-810
-1,-1,0.086593,FRAY 5,165,365,357,-809
-1,-1,0.0866278,FRAY 5,165,365,356,-808
-1,-1,0.0866511,FRAY 5,165,365,355,-807
-1,-1,0.0866743,FRAY 5,165,365,354,-806
-1,-1,0.0867323,FRAY 5,165,365,353,-805
-1,-1,0.0867498,FRAY 5,165,365,352,-804
-1,-1,0.086773,FRAY 5,165,365,351,-803
-1,-1,0.086802,FRAY 5,165,365,350,-802
-1,-1,0.0868542,FRAY 5,165,365,349,-801
-2,-1,0.0868775,FRAY 5,165,365,347,-800
-2,-1,0.0869007,FRAY 5,165,365,345,-799
-2,-1,0.0869239,FRAY 5,165,365,343,-798
-2,-1,0.0869587,FRAY 5,165,365,341,-797
-2,-1,0.086982,FRAY 5,165,365,339,-796
-2,-1,0.0870052,FRAY 5,165,365,337,-795
-1,-1,0.0870342,FRAY 5,165,365,336,-794
-2,-2,0.0870516,FRAY 5,165,365,334,-792
-2,-2,0.0870748,FRAY 5,165,365,332,-790
-2,-1,0.0871097,FRAY 5,165,365,330,-789
-2,-2,0.0871387,FRAY 5,165,365,328,-787
-2,-2,0.0871561,FRAY 5,165,365,326,-785
-2,-2,0.0871851,FRAY 5,165,365,324,-783
-2,-2,0.0872025,FRAY 5,165,365,322,-781
-1,-2,0.0872258,FRAY 5,165,365,321,-779
-2,-2,0.087249,FRAY 5,165,365,319,-777
-2,-2,0.0872838,FRAY 5,165,365,317,-775
-2,-1,0.087307,FRAY 5,165,365,315,-774
-2,-2,0.0873361,FRAY 5,165,365,313,-772
-2,-2,0.0873535,FRAY 5,165,365,311,-770
-2,-2,0.0873767,FRAY 5,165,365,309,-768
-2,-1,0.0873999,FRAY 5,165,365,307,-767
-2,-1,0.0874347,FRAY 5,165,365,305,-766
-3,-1,0.0874695,FRAY 5,165,365,302,-765
-3,-1,0.0874928,FRAY 5,165,365,299,-764
-3,-1,0.0875044,FRAY 5,165,365,296,-763
-3,-1,0.087528,FRAY 5,165,365,293,-762
-2,-1,0.0875566,FRAY 5,165,365,291,-761
-3,-1,0.0875857,FRAY 5,165,365,288,-760
-3,-1,0.0876205,FRAY 5,165,365,285,-759
-2,-1,0.0876611,FRAY 5,165,365,283,-758
-2,-1,0.0876844,FRAY 5,165,365,281,-757
-1,-1,0.0877076,FRAY 5,165,365,280,-756
-2,-1,0.0877366,FRAY 5,165,365,278,-755
-2,-1,0.0877714,FRAY 5,165,365,276,-754
-2,-1,0.0877888,FRAY 5,165,365,274,-753
-2,-1,0.0878121,FRAY 5,165,365,272,-752
-2,-1,0.0878353,FRAY 5,165,365,270,-751
-1,-1,0.0878585,FRAY 5,165,365,269,-750
-1,-1,0.0878933,FRAY 5,165,365,268,-749
-1,-1,0.0879572,FRAY 5,165,365,267,-748
-1,-1,0.087963,FRAY 5,165,365,266,-747
-1,-1,0.0880443,FRAY 5,165,365,265,-746
-1,-1,0.0880559,FRAY 5,165,365,264,-745
-1,-1,0.0881139,FRAY 5,165,365,263,-744
-1,-1,0.0881371,FRAY 5,165,365,262,-743
-2,-1,0.088172,FRAY 5,165,365,260,-742
-2,-2,0.0881952,FRAY 5,165,365,258,-740
-2,-2,0.0882126,FRAY 5,165,365,256,-738
-2,-2,0.0882358,FRAY 5,165,365,254,-736
-2,-1,0.0882649,FRAY 5,165,365,252,-735
-2,-2,0.0882881,FRAY 5,165,365,250,-733
-1,-2,0.0883229,FRAY 5,165,365,249,-731
-2,-2,0.0883403,FRAY 5,165,365,247,-729
-3,-2,0.0883635,FRAY 5,165,365,244,-727
-3,-2,0.0883868,FRAY 5,165,365,241,-725
-3,-2,0.0884158,FRAY 5,165,365,238,-723
-3,-2,0.0884448,FRAY 5,165,365,235,-721
-2,-1,0.0884738,FRAY 5,165,365,233,-720
-3,-1,0.0885029,FRAY 5,165,365,230,-719
-3,-1,0.0885261,FRAY 5,165,365,227,-718
-2,-1,0.0885377,FRAY 5,165,365,225,-717
-2,-1,0.0885667,FRAY 5,165,365,223,-716
-2,-1,0.0885957,FRAY 5,165,365,221,-715
-1,-1,0.088619,FRAY 5,165,365,220,-714
-2,-1,0.0886538,FRAY 5,165,365,218,-713
-2,-1,0.088677,FRAY 5,165,365,216,-712
-2,-1,0.0886944,FRAY 5,165,365,214,-711
-2,-1,0.0887176,FRAY 5,165,365,212,-710
-2,-1,0.0887467,FRAY 5,165,365,210,-709
-2,-1,0.0887757,FRAY 5,165,365,208,-708
-3,-1,0.0888047,FRAY 5,165,365,205,-707
-2,-1,0.0888337,FRAY 5,165,365,203,-706
-3,-1,0.0888454,FRAY 5,165,365,200,-705
-3,-1,0.0888918,FRAY 5,165,365,197,-704
-3,-1,0.0889266,FRAY 5,165,365,194,-703
-2,-1,0.0889498,FRAY 5,165,365,192,-702
-3,-2,0.0889905,FRAY 5,165,365,189,-700
-3,-2,0.0889963,FRAY 5,165,365,186,-698
-3,-2,0.0890195,FRAY 5,165,365,183,-696
-3,-2,0.0890427,FRAY 5,165,365,180,-694
-2,-2,0.0890776,FRAY 5,165,365,178,-692
-3,-2,0.0891066,FRAY 5,165,365,175,-690
-3,-1,0.0891414,FRAY 5,165,365,172,-689
-3,-2,0.0891472,FRAY 5,165,365,169,-687
-3,-1,0.0891704,FRAY 5,165,365,166,-686
-3,-1,0.0891937,FRAY 5,165,365,163,-685
-2,-1,0.0892285,FRAY 5,165,365,161,-684
-3,-1,0.0892517,FRAY 5,165,365,158,-683
-3,-1,0.0892865,FRAY 5,165,365,155,-682
-3,-1,0.0892981,FRAY 5,165,365,152,-681
-3,-1,0.0893214,FRAY 5,165,365,149,-680
-1,-1,0.0893504,FRAY 5,165,365,148,-679
-2,-1,0.0893736,FRAY 5,165,365,146,-678
-2,-1,0.0894026,FRAY 5,165,365,144,-677
-2,-1,0.0894375,FRAY 5,165,365,142,-676
-2,-1,0.0894549,FRAY 5,165,365,140,-675
-2,-1,0.0895071,FRAY 5,165,365,138,-674
-2,-1,0.0895187,FRAY 5,165,365,136,-673
-1,-1,0.0895474,FRAY 5,165,365,135,-672
-2,-2,0.0895768,FRAY 5,165,365,133,-670
-2,-2,0.0895942,FRAY 5,165,365,131,-668
-2,-2,0.0896174,FRAY 5,165,365,129,-666
-2,-2,0.0896406,FRAY 5,165,365,127,-664
-2,-2,0.0896755,FRAY 5,165,365,125,-662
-2,-1,0.0896987,FRAY 5,165,365,123,-661
-1,-1,0.0897451,FRAY 5,165,365,122,-660
-1,-1,0.0897683,FRAY 5,165,365,121,-659
-1,-1,0.101036,SAN- 6,278,177,120,-658
-1,-1,0.101065,SAN- 6,278,177,119,-657
-1,-1,0.101129,SAN- 6,278,177,118,-656
-1,-1,0.10114,SAN- 6,278,177,117,-655
-1,-1,0.101181,SAN- 6,278,177,116,-654
-1,-1,0.101204,SAN- 6,278,177,115,-653
-1,-1,0.101256,SAN- 6,278,177,114,-652
-1,-1,0.10128,SAN- 6,278,177,113,-651
-1,-1,0.101332,SAN- 6,278,177,112,-650
-1,-1,0.101355,SAN- 6,278,177,111,-649
-1,-1,0.101407,SAN- 6,278,177,110,-648
-1,-1,0.101442,SAN- 6,278,177,109,-647
-1,-2,0.101454,SAN- 6,278,177,108,-645
-1,-2,0.101471,SAN- 6,278,177,107,-643
-1,-2,0.101494,SAN- 6,278,177,106,-641
-1,-2,0.101518,SAN- 6,278,177,105,-639
-1,-2,0.101558,SAN- 6,278,177,104,-637
-1,-3,0.101581,SAN- 6,278,177,103,-634
-1,-2,0.101605,SAN- 6,278,177,102,-632
-1,-3,0.101622,SAN- 6,278,177,101,-629
-1,-3,0.101645,SAN- 6,278,177,100,-626
-1,-3,0.101669,SAN- 6,278,177,99,-623
-1,-3,0.101703,SAN- 6,278,177,98,-620
-1,-3,0.101732,SAN- 6,278,177,97,-617
-1,-2,0.10175,SAN- 6,278,177,96,-615
-1,-3,0.101773,SAN- 6,278,177,95,-612
-1,-3,0.101802,SAN- 6,278,177,94,-609
1,-3,0.101824,SAN- 6,278,177,95,-606
1,-3,0.101854,SAN- 6,278,177,96,-603
1,-2,0.101889,SAN- 6,278,177,97,-601
1,-3,0.101912,SAN- 6,278,177,98,-598
1,-3,0.101936,SAN- 6,278,177,99,-595
1,-3,0.101953,SAN- 6,278,177,100,-592
1,-3,0.101976,SAN- 6,278,177,101,-589
1,-2,0.101999,SAN- 6,278,177,102,-587
1,-3,0.102028,SAN- 6,278,177,103,-584
1,-3,0.102058,SAN- 6,278,177,104,-581
1,-3,0.102087,SAN- 6,278,177,105,-578
1,-3,0.102104,SAN- 6,278,177,106,-575
1,-3,0.102127,SAN- 6,278,177,107,-572
1,-2,0.10215,SAN- 6,278,177,108,-570
1,-3,0.102185,SAN- 6,278,177,109,-567
1,-3,0.102226,SAN- 6,278,177,110,-564
1,-3,0.102237,SAN- 6,278,177,111,-561
1,-3,0.102255,SAN- 6,278,177,112,-558
-1,-2,0.102278,SAN- 6,278,177,111,-556
-1,-3,0.102301,SAN- 6,278,177,110,-553
-1,-3,0.102336,SAN- 6,278,177,109,-550
-1,-3,0.102365,SAN- 6,278,177,108,-547
-1,-3,0.102388,SAN- 6,278,177,107,-544
-1,-2,0.102406,SAN- 6,278,177,106,-542
1,-3,0.102429,SAN- 6,278,177,107,-539
1,-3,0.102452,SAN- 6,278,177,108,-536
1,-3,0.102487,SAN- 6,278,177,109,-533
1,-3,0.102504,SAN- 6,278,177,110,-530
1,-3,0.102551,SAN- 6,278,177,111,-527
1,-2,0.102557,SAN- 6,278,177,112,-525
1,-3,0.102584,SAN- 6,278,177,113,-522
1,-3,0.102609,SAN- 6,278,177,114,-519
1,-3,0.102638,SAN- 6,278,177,115,-516
1,-3,0.102655,SAN- 6,278,177,116,-513
1,-2,0.102684,SAN- 6,278,177,117,-511
1,-3,0.102713,SAN- 6,278,177,118,-508
1,-3,0.102737,SAN- 6,278,177,119,-505
1,-3,0.10276,SAN- 6,278,177,120,-502
1,-3,0.102783,SAN- 6,278,177,121,-499
1,-2,0.102806,SAN- 6,278,177,122,-497
1,-3,0.102835,SAN- 6,278,177,123,-494
1,-3,0.102864,SAN- 6,278,177,124,-491
1,-3,0.102888,SAN- 6,278,177,125,-488
1,-3,0.102917,SAN- 6,278,177,126,-485
1,-3,0.102951,SAN- 6,278,177,127,-482
1,-2,0.102957,SAN- 6,278,177,128,-480
1,-3,0.102986,SAN- 6,278,177,129,-477
1,-3,0.103007,SAN- 6,278,177,130,-474
1,-3,0.103039,SAN- 6,278,177,131,-471
1,-3,0.103062,SAN- 6,278,177,132,-468
1,-2,0.103102,SAN- 6,278,177,133,-466
1,-3,0.103114,SAN- 6,278,177,134,-463
1,-3,0.103137,SAN- 6,278,177,135,-460
1,-3,0.10316,SAN- 6,278,177,136,-457
1,-3,0.103189,SAN- 6,278,177,137,-454
1,-2,0.103224,SAN- 6,278,177,138,-452
1,-3,0.103253,SAN- 6,278,177,139,-449
1,-3,0.103265,SAN- 6,278,177,140,-446
1,-3,0.103288,SAN- 6,278,177,141,-443
2,-3,0.103311,SAN- 6,278,177,143,-440
2,-3,0.103335,SAN- 6,278,177,145,-437
