dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
2,-2,0.154639,GO 8,382,155,353,-229
2,-2,0.154645,GO 8,382,155,355,-227
2,-2,0.154668,GO 8,382,155,357,-225
1,-2,0.154703,GO 8,382,155,358,-223
2,-2,0.154726,GO 8,382,155,360,-221
2,-2,0.154749,GO 8,382,155,362,-219
2,-2,0.154778,GO 8,382,155,364,-217
2,-1,0.154796,GO 8,382,155,366,-216
2,-2,0.154819,GO 8,382,155,368,-214
2,-2,0.154854,GO 8,382,155,370,-212
2,-2,0.154877,GO 8,382,155,372,-210
1,-2,0.154906,GO 8,382,155,373,-208
2,-2,0.154924,GO 8,382,155,375,-206
3,-2,0.154947,GO 8,382,155,378,-204
3,-2,0.15497,GO 8,382,155,381,-202
3,-1,0.154993,GO 8,382,155,384,-201
3,-2,0.155028,GO 8,382,155,387,-199
2,-2,0.155051,GO 8,382,155,389,-197
3,-3,0.155086,GO 8,382,155,392,-194
3,-3,0.155103,GO 8,382,155,395,-191
3,-3,0.155127,GO 8,382,155,398,-188
3,-2,0.15515,GO 8,382,155,401,-186
2,-3,0.155179,GO 8,382,155,403,-183
3,-3,0.155202,GO 8,382,155,406,-180
3,-3,0.155237,GO 8,382,155,409,-177
3,-3,0.155254,GO 8,382,155,412,-174
3,-3,0.155278,GO 8,382,155,415,-171
3,-2,0.155301,GO 8,382,155,418,-169
2,-3,0.15533,GO 8,382,155,420,-166
3,-3,0.155359,GO 8,382,155,423,-163
3,-3,0.155382,GO 8,382,155,426,-160
3,-3,0.155405,GO 8,382,155,429,-157
3,-2,0.155429,GO 8,382,155,432,-155
2,-3,0.155452,GO 8,382,155,434,-152
3,-3,0.155487,GO 8,382,155,437,-149
3,-3,0.155516,GO 8,382,155,440,-146
3,-3,0.155539,GO 8,382,155,443,-143
3,-2,0.155556,GO 8,382,155,446,-141
2,-3,0.15558,GO 8,382,155,448,-138
3,-3,0.155603,GO 8,382,155,451,-135
3,-3,0.155638,GO 8,382,155,454,-132
3,-3,0.155667,GO 8,382,155,457,-129
3,-3,0.15569,GO 8,382,155,460,-126
2,-2,0.155707,GO 8,382,155,462,-124
3,-3,0.15573,GO 8,382,155,465,-121
3,-3,0.155754,GO 8,382,155,468,-118
3,-3,0.155783,GO 8,382,155,471,-115
3,-3,0.155818,GO 8,382,155,474,-112
3,-2,0.155835,GO 8,382,155,477,-110
2,-2,0.15587,GO 8,382,155,479,-108
3,-2,0.155887,GO 8,382,155,482,-106
3,-2,0.155899,GO 8,382,155,485,-104
3,-2,0.155922,GO 8,382,155,488,-102
3,-2,0.155957,GO 8,382,155,491,-100
2,-2,0.15598,GO 8,382,155,493,-98
3,-2,0.156009,GO 8,382,155,496,-96
3,-1,0.156026,GO 8,382,155,499,-95
3,-2,0.15605,GO 8,382,155,502,-93
3,-2,0.156073,GO 8,382,155,505,-91
1,-2,0.156108,GO 8,382,155,506,-89
3,-2,0.156131,GO 8,382,155,509,-87
3,-2,0.156166,GO 8,382,155,512,-85
3,-2,0.156183,GO 8,382,155,515,-83
2,-2,0.156206,GO 8,382,155,517,-81
3,-2,0.15623,GO 8,382,155,520,-79
3,-2,0.156259,GO 8,382,155,523,-77
3,-1,0.156288,GO 8,382,155,526,-76
3,-2,0.156317,GO 8,382,155,529,-74
2,-2,0.156334,GO 8,382,155,531,-72
3,-2,0.156357,GO 8,382,155,534,-70
3,-2,0.156381,GO 8,382,155,537,-68
3,-2,0.156415,GO 8,382,155,540,-66
3,-2,0.156444,GO 8,382,155,543,-64
3,-2,0.156456,GO 8,382,155,546,-62
2,-1,0.156485,GO 8,382,155,548,-61
3,-2,0.156508,GO 8,382,155,551,-59
3,-2,0.156532,GO 8,382,155,554,-57
3,-2,0.156561,GO 8,382,155,557,-55
3,-2,0.156595,GO 8,382,155,560,-53
2,-2,0.156607,GO 8,382,155,562,-51
3,-2,0.156636,GO 8,382,155,565,-49
3,-2,0.156659,GO 8,382,155,568,-47
3,-1,0.156682,GO 8,382,155,571,-46
3,-2,0.156711,GO 8,382,155,574,-44
2,-2,0.156752,GO 8,382,155,576,-42
3,-2,0.156758,GO 8,382,155,579,-40
3,-2,0.156781,GO 8,382,155,582,-38
3,-2,0.156816,GO 8,382,155,585,-36
3,-2,0.156845,GO 8,382,155,588,-34
2,-2,0.156862,GO 8,382,155,590,-32
3,-1,0.156891,GO 8,382,155,593,-31
3,-2,0.156909,GO 8,382,155,596,-29
3,-2,0.156932,GO 8,382,155,599,-27
3,-2,0.156967,GO 8,382,155,602,-25
3,-2,0.156996,GO 8,382,155,605,-23
2,-2,0.157037,GO 8,382,155,607,-21
3,-2,0.157042,GO 8,382,155,610,-19
3,-2,0.157054,GO 8,382,155,613,-17
3,-1,0.157077,GO 8,382,155,616,-16
2,-1,0.157141,GO 8,382,155,618,-15
1,-1,0.15717,GO 8,382,155,619,-14
